pred_linear,pred_logistic
1239.4001900918247,1
919.5550132060785,0
1021.2572442551725,0
1025.6434124708678,1
1094.7581785318466,1
-64.58356260536743,0
954.8048633431362,0
744.2601447984787,0
1154.2036941983476,1
776.7798709750641,0
1170.0314371320846,1
1010.4543796388435,0
1355.554789818124,1
1081.6031631915357,1
-109.33344543044291,0
1261.7640588861036,1
1176.4600305969934,1
1062.8033675870265,1
885.5525294988084,0
1033.9086956854576,1
1230.7275253714618,1
831.4485079217388,0
1301.6995104503105,1
1143.5493509466323,1
1162.4293996868112,1
1087.4394283756183,1
1144.0252447867856,1
1129.283715312272,1
991.3956288953946,0
1410.3418862038004,1
1071.9272839861349,0
986.4545386861882,1
1048.0412836225323,1
1088.2745934608274,0
1598.9317328507805,1
-77.46262658345768,0
1200.6953233977652,1
1036.5754733077629,1
1173.330931522012,1
993.8100485890683,1
872.6670722679996,0
895.0270125814409,0
1278.2458957232036,1
1202.5316455658287,1
1071.7950551217964,1
1128.8137781182927,1
1060.04054206768,0
832.7516010140089,0
1250.819698344723,1
694.0068556307729,0
912.7860736528735,0
1517.943110255869,1
1056.5601449656142,1
1050.5582787220685,0
1022.9296874440302,1
984.8743199045549,1
941.6703881450367,0
995.4082168123923,1
-99.56808124407439,0
1400.852796151864,1
1203.6275051613927,1
-114.43797830421863,0
868.5575811151731,0
-108.33392990325183,0
1409.7691230768128,1
1203.5352600190477,1
1337.7948081149807,1
781.3806933068113,0
1124.1400736684648,1
966.3040746735763,1
1203.0214529401505,1
930.0621475959745,0
1065.6851552003618,1
963.2000535321669,1
804.3457627387828,0
1216.2930120955295,1
1415.1708385893066,1
936.1101672174944,0
1133.4490346273183,1
968.7725314092608,0
753.2886002872815,0
1075.5855509278642,1
950.1786599862103,0
1068.1770697048153,1
1006.6091405341309,0
1067.365479799496,1
1243.5189561638722,1
914.3753288780972,0
1045.3600917998283,1
1372.933072155015,1
1458.5012785319818,1
926.3617607039178,0
1344.4183979466925,1
1373.2776182832179,1
653.7352534683372,0
888.8356675967199,0
1008.0227101877337,0
851.5288787090713,0
1091.413809440752,1
1053.2005087932905,1
1288.483672161152,1
1010.6667256060447,1
830.7007598188354,0
985.6973981511301,0
1070.4862687767795,1
906.5437743397819,0
1048.855304322456,1
950.9670488893896,1
-124.50770603352521,0
1015.2051453432869,1
954.1777759349662,0
891.1713198284565,0
-102.65435086793218,0
1303.6914043194681,1
1384.062931884484,1
798.4945848054899,0
1255.1851541412839,1
874.9340013472223,0
1002.1987245897598,1
1201.7065098366882,1
1677.8937788229912,1
934.3884760681445,0
963.2560018975344,0
1841.8775917845192,1
1311.9877363419637,1
982.5027162663587,0
1108.7027162297027,1
812.3958435249687,0
702.9811889502954,0
908.631673171714,0
775.5353068877696,0
759.3188297295179,0
1122.6094803625879,1
1359.174056896231,1
954.6754614046566,0
930.1920182570229,0
1197.400569080556,1
901.4237588404894,0
1259.082514075621,1
898.8987480028833,0
1359.9881001178392,1
1108.832144385881,1
1116.1407707143717,1
877.2603768177332,0
1357.5517717465448,1
1121.6077998261683,1
1465.5012162314283,1
1068.8024830495815,1
1181.545677196232,0
912.8844739306855,0
1348.2163566975184,1
919.4442124053198,0
759.0686235868245,0
951.7523855785809,0
1190.2274052497626,1
1794.7680911100101,1
1139.256902514291,1
1428.3241211705285,1
906.1905441402996,0
910.8678070261504,0
1051.1110060954124,1
885.5311033631496,0
1172.940029110279,1
1429.0413472126052,1
1134.4107718327969,1
646.0719053242265,0
1352.7054775661452,1
883.9588315059427,0
1283.7348178225525,1
970.4968241094803,0
846.4195656188668,0
1055.047043541172,1
867.9137864106597,0
-144.20305082206755,0
976.7847740373035,0
1120.470212764065,1
1063.271300306722,1
995.9282553444035,1
1068.2608216894914,1
987.5620888268322,0
706.8483756291114,0
1338.1935230587278,1
1062.7004803700347,1
862.963474001832,0
776.0657645864571,0
756.7282464322527,0
968.4796480186571,0
1234.4166612551826,1
1234.2877970910288,1
998.7605485555772,1
976.7982408524732,0
1279.0285054618819,1
884.4896792221573,0
954.4572923508878,0
1204.2774520091218,1
1406.9011498860139,1
1283.912953468287,1
939.9162678393567,0
1434.495322806108,1
1353.7576625546785,1
834.4299658214454,0
-101.56280875784887,0
-144.20305082206755,0
1438.082152690722,1
1430.1900427691182,1
1598.0349007592831,1
1054.4642565591887,1
887.2832380046757,0
934.3448045075801,0
1379.8146742670704,1
742.998418008522,0
-117.78908889910213,0
-128.6853132130227,0
896.7276951722181,0
1205.4286606366738,1
1741.540387964208,1
1029.2873574154664,0
1234.6318829954398,1
925.1227051491967,0
1548.9808401186292,1
813.0633623823164,0
946.9776996406957,0
952.3329675896714,0
1018.0459690186822,1
886.499054891772,0
1151.9742338029055,1
1553.5880438118402,1
855.7101073896101,0
980.1296523094223,1
947.7214788605493,1
846.4196060082994,0
1285.7204236167174,1
876.510099320455,0
1021.5402788126307,1
1147.3815181459697,1
915.3227146896703,0
663.8705814578055,0
1110.1315908248746,1
996.431166858429,1
874.9024554096804,0
840.6470474863435,0
949.0797394743244,0
802.7727079311109,0
1142.8839610795326,1
1354.5740609456652,1
1383.9767637020068,1
1438.1795930623637,1
1005.8952388535189,0
916.9215055141865,0
1394.7158515622518,1
870.6821348506136,0
1113.2213817666182,1
1363.3845527040182,1
-109.64559783682148,0
1257.4336557788752,1
948.645023899618,0
853.9483795398605,0
1281.2465233712041,1
919.4234687842018,0
1266.8428945132011,1
1216.8307139143942,1
1045.6176992294884,1
987.9714051638897,1
1142.704583392533,1
1061.5156282182243,1
908.7418838329985,0
1222.988776269656,1
1046.389798321725,1
839.3187812629484,0
1150.992471264916,1
1326.7331039289713,1
1000.2489085969481,1
1066.427185584684,1
782.4564307886933,0
1188.7918981043183,1
1114.8817685627055,0
1013.2584065745625,0
1542.4289633510496,1
1213.5333788549085,1
1274.3855665349015,1
1125.1612129013952,1
1348.2832582237197,1
728.4970478977168,0
-110.09059754191117,0
-103.30024420097243,0
919.0858410238209,0
1229.2446958443597,1
943.6719520579371,1
1548.543007891009,1
1119.4271962505973,1
1095.5274365791497,1
1291.254762077775,1
999.6230989117814,0
1184.7464400159188,1
1164.613737910141,1
788.5791780595587,0
960.6163268564242,1
1153.0799504263996,1
890.2122914024347,0
1360.4324306727087,1
1196.2501502496225,1
1445.8033124779295,1
998.3822011005237,0
-144.20305082206755,0
1108.0104182044872,1
1341.6584909734056,1
872.9838140202005,0
1000.2611437939735,1
902.9613446605156,0
829.0417022291223,0
898.0924987464911,0
1414.9076646614426,1
984.345596413876,0
806.4461178110654,0
1109.5066863663715,1
1414.7942787024024,1
-125.15834742468292,0
1290.1146362491913,1
786.8797248744693,0
-103.84266761902518,0
1057.9644666943473,0
1247.6555640072852,1
1097.112504882648,1
1146.3225076534325,1
804.393379470007,0
913.4767227441262,0
825.2139292321998,0
1051.867820230537,1
1040.8763814477686,1
963.1865397259426,0
1416.0373886108603,1
1251.303184191621,1
1153.574717475255,1
1019.3948066542616,1
1212.4748628714583,1
991.6550262961603,1
719.6180833486803,0
1411.3586353867784,1
1054.9807769201125,1
1056.948357751807,1
958.0531523357135,0
944.9422261378103,0
765.5596302694661,0
1325.142206337332,1
1107.7328905609254,1
1275.8793240544494,1
1139.8101982731107,1
1269.1618340168877,1
948.0961582665242,0
935.1341790892991,0
1018.7513654982853,1
1359.0752058150965,1
996.1606292071015,0
985.3490920897486,0
1109.6584072469814,1
1321.1963553828464,1
701.2765576243487,0
974.6745612879325,1
1001.3824774415912,0
872.2435418435983,0
905.2460986057931,0
971.2965504891766,0
1211.7591045664803,1
829.9218167769218,0
1073.6801446391844,1
1075.0327953579686,1
845.3688914427775,0
873.8041416655891,0
900.9580868082818,0
1057.8580826442392,1
1029.9562567287005,1
1066.0429263887982,1
1274.3805426578897,1
1673.4550149842737,1
1033.0011146932538,0
1051.6413401822108,0
920.3241180639081,0
1124.1558054264112,1
911.4556825660087,0
921.759417869449,0
1017.0434454583113,0
1034.8352172801024,1
-120.11950455539841,0
838.3157980423432,0
1121.9598692076017,1
1059.7291199713015,0
958.0402411041275,1
823.823091463303,0
1220.513337494125,1
1062.023974763693,1
1259.602301697318,1
1240.9595886956324,1
1191.8347155939418,1
1098.9886763414604,1
929.7418949191975,0
900.7581914699655,0
1457.6977711888937,1
-123.13468704469415,0
-119.41830636912096,0
1026.6834896676821,0
1126.519770886692,1
909.92020225677,0
1202.7994003726992,1
1215.560924473402,1
919.7666081452846,0
1157.3066390065696,1
1655.834499510392,1
952.71073526633,0
691.8344794528679,0
969.2252403844266,0
956.0520304814967,0
913.2789070426273,0
1081.7662164663338,1
873.4118842258649,0
1323.1201637665383,1
1005.5771589742575,1
1034.293343998278,1
854.9734916709605,0
1091.1762609993475,1
965.5012412416843,0
844.1949426389276,0
787.2120778614842,0
928.1751407773414,0
1141.1674497044144,1
1003.7589251877193,1
806.2467137607342,0
1173.508673194443,1
1221.0294362945474,1
988.1808094274198,0
946.546591837407,0
808.4518594156801,0
866.0992870011246,0
1198.0356992909067,1
1071.7841475710097,1
1459.6518278847927,1
911.9811238428589,0
936.1634688653552,0
781.9318686188237,0
-95.71106440634935,0
1078.1892337433487,1
1170.7072487561948,1
1006.6709572052675,1
934.7174251370806,0
943.6559812006841,0
1126.2156186072395,1
1095.7077249023473,1
1306.3294083088176,1
-144.20305082206755,0
1203.6611784969994,1
961.3375108672946,0
938.9291048180903,0
687.9678611750883,0
1087.1093360492828,1
896.3287112302364,0
809.1671328531819,0
1077.8095662907324,1
1019.2407869815825,1
777.365071361454,0
927.0068085491289,0
870.1762933774454,0
995.303120899147,1
939.2144272318263,0
1551.1018122052774,1
1476.9449481815045,1
1120.2907430811067,1
913.7159668197316,0
1253.0376034249086,1
1303.5390416238959,1
1095.4715405034478,1
1125.553899606147,1
-72.76507354120986,0
1069.1238626331535,1
850.4692117866894,0
1094.781384732372,1
885.1308394555078,0
1368.5917234228966,1
1083.5931964738306,1
1170.776356595235,1
1110.90770109817,1
962.8528725978309,0
991.6392877576676,0
1535.266567217458,1
1100.8236168015303,1
1054.2081304692942,1
1420.8695873110948,1
1254.3116836472227,1
1030.0244371149402,1
1070.167491967234,1
1087.5382168330632,1
923.7108623295537,0
1169.0004009781705,1
1097.7684098486175,1
962.2768881626384,0
1373.2259675247903,1
1005.4520011304198,1
1458.3888807452115,1
1150.7486509596642,1
1383.718439718519,1
728.7804478685973,0
1256.0117404715481,1
994.7422521999154,1
957.9587162155581,0
1098.3299460376131,1
967.5346746190432,0
1259.7274117337518,1
981.7699698159439,0
878.4170897247586,0
935.5165218130682,0
1068.6436054255705,1
